,ds_name,_id,confidence,orig_text,pred_text,font_color,all_mean_edge_colors
208,fb,25478,95.26265,the lgtbetc .. community maintain the highest suicide rates. proving that both god and darwin were right,the gthetc communit? maintain the highest suicide rates. proving that hot you and darwitl were righ,white,111.38954821759296
209,fb,15478,43.192207,this one time at camp   we got so baked,this ila tinle at cainp we got so; te,white,111.18739877599727
210,fb,86509,96.421722,men are pigs some just oink louder than others,men are pigs some just oink louder other,white,79.00106629763016
211,fb,01698,96.623543,this guy cut her head off workplace violence my ass,this! guy cut her head off workplaces violence my as,white,103.74380215582724
212,fb,04356,96.475357,i only wear silk panties cotton ones remind me of slavery,only weat silk faies cotton ones remind me of slaver,white,46.629544829934574
213,fb,67398,94.359703,well look at you i've never fingered a potato,wellllook you ve never fingered a potat,white,94.1163203891682
214,fb,24319,12.076836,why is this guy the only one convicted?,wii} fs thus; uti its only ane conuleterl,black,201.7470816513703
215,fb,46857,12.440117,when people get added... when people real ize what kind of group this really is..,when feonle; et ated. en pene real fa url kane af hout) this really is aa,white,186.0232886367919
216,fb,36092,31.989792,who is it and what do they do,who is it and what do fut tlo ,white,75.9168941884956
217,fb,15674,92.655823,then he said i couldn't come to the barbecue because i always burn the hamburgers,then he said couldn't come (1) ite barbecue hecause always burn the hamburgers,white,96.59693847906857
218,fb,42810,95.84729,that chicken is so black it owes child support,that chicken is so ath it owes child suppor,white,66.11529954675358
219,fb,50246,88.754509,my new boyfriend has dandruff you should give him head and shoulders how do you give shoulders?,ry new hoyfriend has dandritif you should give him head and shoulders how do you give shoulders,white,66.86256807313472
220,fb,87564,83.78421,72 dead in syrian chemical attack ha... rookie numbers,adileatl in syrian chemical attack ha... rookie number,white,82.49854183559893
221,fb,72358,92.642227,rich theft '' '',rich thef,white,0.0
222,fb,09384,91.442627,when you're muslim but you have oil,when outs muslin dut you have oi,white,113.13928004620043
223,fb,13096,19.157524,virgin sheep running from horny muslims,virgin sheen running from horny rs,white,106.77668091522814
224,fb,04923,93.807465,beergasm that moment when you take your first sip of beer after a long day,heergasm that moment when youl fake your first sil of heer aiter 9.0 long da,white,62.41065361168658
225,fb,61407,96.074623,i'll take shit that ain't ever gonna happen for $500,rll take shit that ain't ever gonna a happen for $50,white,145.5766745870837
226,fb,42086,64.243439,the past will not be forgotten but may the chains be broken free,ith past will not it forgotten may chamns he liroken tre,white,8.446682800839055
227,fb,91527,95.691429,ain't no sandwich when she's gone,ain't sandwich when s gon,white,12.91039838269869
228,fb,46380,81.941689,"""a blow job a day will keep his side chicks away"" -sasha grey","""a blow joh q flay will keep hes titi chicks away -sasha gre",white,53.81094921232749
229,fb,97465,33.588112,how to pick up jewish chicks,tow ito dien ld ates ane,white,93.41516567445501
230,fb,31029,95.339081,when there is no pinyata at the party but the emo kid just hung himself improvise. adapt. overcome,when tildas is mo pbinyata at the party but the emo te nits hung himself improvise. adapt. overcom,white,105.32628203522053
231,fb,36598,87.556213,i'm not saying i'm fat i just have more chins than a asian phone book,nn not saying im fat ust have more chins than 4.0 asian phone hoo,white,104.2894525284458
232,fb,43087,95.964767,back in the day when you couldn't hide behind a computer screen,hack in the (lay when you couldn't hide hehind 9.0 computer scree,white,110.7264429212202
233,fb,27864,43.162579,hey volks...im back ? did jew miss me ?,hey voikss1i hack a lid jew miss li,white,40.71661832011172
234,fb,06147,96.01767,it's the this is the qur'an islamic sacred book,ts the ks ts the qur'an islamic sacred hoo,white,101.61077231775927
235,fb,70243,59.250275,oh boy i cant wait to pray at my favorite mosque on march 15th 2019,on oy gant walle it) dray alt ny favonite mose on inareli tet 019,black,205.6374215711697
236,fb,06237,46.560211,"when leadership says it's not mandatory but it's ""highly encouraged""!!!",when leadership says is not mandatory but it's “highly encouraged t,white,40.764824603801145
237,fb,94628,90.040405,a lamp post in a busy countryside street,a lamp host til a busy countrysidé stree,white,113.62436466808614
238,fb,76910,94.054817,if it's brown flush it down,if i's brown sth it dow,white,133.89850787557336
239,fb,49863,10.075714,calling white people racist is racism,calling mania people maeist is racisii,white,197.5268358791086
240,fb,82501,94.695816,now is the winter of our discontent day made glorious summer by this hump,ow is {ihe miner of ‘oul arscantient day made glorious summer by htes hum,white,199.68455602105274
241,fb,25913,96.123405,meanwhile at the isis strip club,ht) at the isis strip clu,white,59.28425636993018
242,fb,17356,22.386284,nothing is stronger than love except a tiger ii,noting is stronger than lave except 9.0 tiger ,white,88.830845090463
243,fb,48271,22.582031,me and the boys after killing innocent people in a bomb blast,"me and the, ligws: iter ralling) innocent peole it a hom des",white,170.86968320004044
244,fb,02983,93.884155,large big mac no onions,large big mac onion,white,123.27198783962452
245,fb,46017,94.005966,"men are such pigs, i hate them all why can't i ever get a date, i'm so lonely","men ela sttat bigs, hate ia all why can ever get 9.0 date, mm so lonel",white,32.75717224999628
246,fb,07486,75.108917,what's the difference between a walrus and a lesbian? one smells like fish and has a moustache and the other is a walrus!,what's the lifference hetween 4.0 walrus andl leshian? one smiells like fist and has moustache pill the other walrus,white,80.23446253491903
247,fb,04759,96.041489,im ready to have some fun,rn ready have some fu,white,81.09583412012407
248,fb,98716,96.820587,when you haven't robbed for a week,"wien, vou hayenit robbed for 9.0 wee",white,152.6427208179554
249,fb,38271,5.832779,non-binary genders are real there are more than 2 genders. no...just no!!!,non-binary ‘genters are real itdad are more than ? gentlers. os to,white,137.98229928476442
250,fb,58419,91.142258,"""those that attack one muslim, are attacking all muslims"" those that attack one american, are attacking all americans!!",‘thase that altaek one urs are attacking all thurs ‘inose that attack one americans are attacking all americans!,white,90.25622816013889
251,fb,38529,0.0,"fuck you, asshole how's that for customer service?","fuek vou, prssiole ts tina ion gis shimico",black,212.37484794692557
252,fb,78623,96.305496,like if you agree defending the border is not a political option. it is a constitutional obligation,wke} af vou atta defending the horder is ie 4.0 political option. it is 7.0 hoes obligatio,white,147.23254136373748
253,fb,01924,0.0,whats the difference between a feminist and a suicide vest? a suicide vest actually accomplishes something when its triggered,"trs ttre) iniprenrs hetween 4.0 shite anc ot surgide vesi2) a a a a 7.0 2.0 a sifietita vest agitrally, ee something: we fis iiggere",white,177.84748764825926
254,fb,79652,0.0,when you start fingering yourself but your sister cums instead,"itt ou rant wingering yourself, hull, voul cic ems mnst",white,186.1652393591834
255,fb,71265,94.230431,"""when i'm directing traffic at an accident scene and a citizen asks me ""what happened?' ""shark attack.""","when im directing write at an acenlent sead and 9.0 citizen ask§ ine wwitat happened?’ ""shark attac",white,162.01203767766435
256,fb,43725,95.105316,auditioned for jazz band not enough soul,auditioned for jazz hand not enough sou,white,80.9368311342899
257,fb,70142,96.167465,imagine a group of people filled with so much love they have to make laws so they can live at peace,ihmoine oroauy aft (eames filled with so much love they have to make laws. $0 they can live al peac,white,107.04329599843695
258,fb,04695,0.0,when a badge and gun aren't enough to cope with your fragile senses of self worth and masculinity: roadhouse!,"when a hadge and dain 7.0 enough to cope with, vour fragile sain of! self worth tilt fainou",white,66.59647727730115
259,fb,08162,73.015579,on my way to daycare got me like,on ni weal ft) laygare got me like,black,216.1141739031969
260,fb,04651,55.59539,what every muslim looks like to me,"what every tues looks, like, io in",white,138.46691166329268
261,fb,24631,91.072342,it's ma'am!! yooouu lookah like a man,"ibs, nia am yoooul lookamikea ma",white,141.94240788581402
262,fb,56791,78.37587,influence the election? you mean like encouraging illegal immigants to vote?,influence the election? you mean like encouraging illegal tlc to vote,white,94.80577350834069
263,fb,36804,96.195274,meanwhile at the isis strip club,doeninits at itd isis strip clu,white,123.08401491864731
264,fb,19604,89.861633,gave my wife an orgasm ungrateful bitch spit it out,ave) nn’ wwite fall} oongasin morag} hitch sil it ou,white,198.23375418443632
265,fb,96231,96.452957,when you're a convicted rapist but reruns of your show are still on tv because it's not like you tweeted something,when youre) 4) eonvicteti hanst [dott reruns of vour show are still on y heeause) ite) we like; you tweeted somethin,white,138.04106123329538
266,fb,15796,18.502998,a short history of my snack regimen,i stole be story: i i,white,144.76306656941992
267,fb,61208,80.247665,im not racist i love all my friends,im not racist ilove all ny friend,white,87.43575130314025
268,fb,41679,86.907249,let me play with the muslims,let ine play ttt the muslim,white,74.51825673517213
269,fb,41986,88.956169,they want this because they found love in eachother,auten want fis because ina found love ti eachothe,white,180.63813646083656
270,fb,25170,90.804398,my husband is always pushing me around... and talking behind my back,my hosed] fs anas pushing me sround an talking behind my bac,white,189.69045015579653
271,fb,14897,93.612503,when you walk in on your goats making passionate love,when youl walk ti on vour goats making passionate lov,white,136.80391024088706
272,fb,79562,10.54245,blind people will be so happy when they see these new emojis,bl weoplewill he so happy pal) toa srg these new ales ,white,142.05935927212337
273,fb,67943,49.839077,"i'm making fuck off pie today 1 can of nobody cares, a dash of kiss my ass, add some fuck you's, stir, then shove it up your ass. now fuck off!","im making tuck ii pie today can of nobody cares, 4.0 (lash oi ts kiss my my ass. s au adel ns some ne fuck chy you as, s stir s",white,43.54707718067922
274,fb,38057,91.093834,sea monkeys,sea monkey,white,19.02758620689655
275,fb,02519,24.81884,it's funny because he's fat!,irs funny neemse he’s fa,black,245.65144141638856
276,fb,82914,81.347298,you should vote for me because i do not suck! we already knew that!,1) shain} vote for (i hecause i lo not suck! an wwe already knew thati,white,99.11612338336717
277,fb,98531,0.0,tattoos are bad for your health i know 5 million people that had tattoos and they all died,"tattoos, are hiatl for your health know’ mil ion people that had tattoos ‘they all nit",white,60.76525371335524
278,fb,34978,46.916279,shit... the dishwasher is broken again,shit fia dishwasher is. broken again o,white,166.39285502466007
279,fb,08349,62.097382,"honor killings are part of our culture well then, it will be my honor to kill you all","; honor : kallings . well then, will he honor tw kill vo",white,82.8151293427622
280,fb,30958,39.181206,chocolate melts at 86*f,chocolate tas ait th,white,145.428230147897
281,fb,06541,86.951202,"hey i just met you and this is crazy, but here's my number i'll gas your baby","hey ijust inet you ptt this is crazy, but here's my humber rll gas your hab",white,70.96516872672723
282,fb,70346,52.967674,shits about to get real,shits about to get teal,white,102.22833523105741
283,fb,31280,94.928741,"just because she weighed as much as two people, that doesn't mean that you had a threesome",ttr hecause she weighed as much as two people. that doesnt mean thatvou tet q threesom,white,104.31254552312656
284,fb,31429,57.732197,i can't kill the terrorists. they're all my relatives!!!,| cair't kill itd terrorists. they're all nny. relatives!!,white,54.991665477352846
285,fb,61950,0.0,"muslim at the entrance: ""hello brother!"" brenton tarrant:","trs at the entrance: ""hello brother! lo inliclil",white,102.17186285099436
286,fb,15409,72.223106,i'm awesome on the piano but i suck at singing,im awesome the fliiano but i stth at singin,white,20.017017802105908
287,fb,87235,86.988014,stupid neighbours woke me up,stupid neighbours woke me u,white,161.43865049080995
288,fb,56219,49.697323,them: how would you rate this pupper? me: golden,them: how woultl you rate this pupner? me: golde,white,158.58710702079333
289,fb,69450,34.111557,hey bro close your eyes bro yes bro? ok bro go deeper o yeah abdul,hey bro close your eyes iat) yes hiro? ok an yo tdleeper oyeah abdu,white,91.3499765186875
290,fb,61297,80.672546,when you pick up the wrong suitcase at the airport,when you pick un the wrong suitcase. at. the airpor,white,146.8242226885772
291,fb,80925,36.305359,good things small packages,gooll things small package,white,107.42853878147996
292,fb,26153,95.760559,"when your ex says ""you won't find a b*tch half the woman i am""","when your ex says wh, ‘you won ‘find ab tch halt the woman a",white,96.0791934140897
293,fb,71568,96.190895,raising goats is hard work,raising goats is hard wor,white,61.75376689043276
294,fb,94357,91.639061,"""the master race'",“the master race,white,48.50432744978934
295,fb,59716,96.27948,"my friends and i dont shoot eachother in the streets like most people do we do it in schools, because we have class",sfaldiiins and dont shoot eachother itd streets like most people lo we ke in chiu hecause we have clas,white,88.94105003653969
296,fb,56789,95.666664,these are gangsters these are wankers,hese aare} gangsters ee a a a these plas wanker,white,124.1984312396617
297,fb,83216,35.189583,you know it's going a be a serious blow job when he puts his hair up in a manbun,you know is going on ie g sariihs how jon whell he tes [is tella uhitiza wa,white,192.42371786212013
298,fb,69014,95.289139,i had a dream but james earl ray had a remington,4.0 dream but james earl ray had 7.0 remingto,white,83.05733515169531
299,fb,34179,76.673248,hey muslims kiss my american ass!,hey hst as tta amerigan lass,white,99.65922668223145
300,fb,20159,0.0,"a ww2 jewish prisoner trying to escape the auchschwitz showers (1943, colorized) wwii jew escaping hitler's rath",az fentsh misoner iin 10) esgalle) he aneiseimtitz showers (19435 en waal hey escalhg iitars fart,black,233.13155712138905
301,fb,36098,27.256653,when your master refuse to feed you a watermelon after you pluck cotton from his field,when your naster refuse td feed you 7.0 watermelon atter you nliek. cotton from his ita,white,121.31970372404984
302,fb,83145,95.506401,"been here 6 generations, gets loan to be repaid in full from the government. been here 3 months gets $1400/wk from the government","neen nene (} csigrmons, oes loa im de repaid i full from. the comcilingi a far ad coin heen here 3.0 monthsgets, from t",white,185.5695870010837
303,fb,10254,42.0956,when you realize tomorrow is monday,. wienyourealize . ,white,101.63490548649295
304,fb,82673,93.833511,how to cook turkey in usa how to cook turkey in romania,how to cook turkey in usa how to cook. turkey in romani,white,88.28367264454363
305,fb,59487,8.360786,when the grand mufti tells you that you're the next suicide bomber to attack the christians muslim childhood achievements,wien ie orang tutt tals vou trate outa ie next suigite} ome? i aa ihe enisinns mts! ghildihitootl tenant,black,203.3203740173796
306,fb,41387,89.873665,the only time you'll see a muslim hugging a pig,iti only time you'll see 9.0 trs hugging ,white,56.614361384332106
307,fb,38509,12.768867,1947 something went... 2017... terribly right,1947.0 something wenl. tos oat terribly ng,white,128.40023499296822
308,fb,27069,49.327988,amsterdam red light district isalamabad red light district,amstgtt| am red light asitiet girls girls sires isalaimahad al light distric,white,93.52766697727515
309,fb,93647,87.625626,goes as batman for halloween parents get killed,cors as datnan for halloween parents get kille,white,149.67708644747057
310,fb,97041,89.385727,the face i make when the media calls bruce jenner catlyn jenner,the face imake when the media calls bruce jenner catlyn jenne,white,79.29990607225274
311,fb,45379,95.294968,just got out of the pool wants to go swimming again,just got out of iti ol] rtt to swimming agai,white,91.68431983383479
312,fb,52974,7.384529,which jewish girl is hotter?,wine fenish gini] is otter,black,248.0812758549533
313,fb,23450,93.065033,i'm beautiful!,will beautiful,white,86.40692838303914
314,fb,20598,27.620956,it warms my heart seeing fathers spending time woth their kids,it warms my ile seeing fathers spending time woth iitala rib,white,82.82397855643825
315,fb,87140,46.088886,what's worse than a female driver?,what's worse than nel iriver,white,63.35867689245198
316,fb,29506,95.265388,when the black kid is roasting the white kid and he has a gun in his backpack you think i would lose to a monkey,it when enn the eh black ack| kid i mist is roasting at ling ine the white you think would lose 10.0 monke,white,83.29197535881227
317,fb,05948,28.064415,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?",ull] nd in ins aalitl vell “pog on wwe got some redneck sh “bio om ane vou geiting in,black,209.9027895453201
318,fb,90583,95.685005,we can kill as many as we want and your stupid government keeps bringing us in,we can kill as many as we want and your stupid government keeps hringing tks i,white,94.19938616666677
319,fb,34520,96.219528,i'm just not happy being with you falcon punch!,"fron ist hat adi, batig pawititwou. ee the ©. fey ion kotha co te blew oo a mi, aa _ falcon punch",white,186.45931970843208
320,fb,74310,96.48275,shhhhhhh don't make this weird,shhhhhitt 7.0 don't make this weir,white,110.22598583796633
321,fb,91750,51.932961,what's black on top and white on bottom rape,what's black ton and white bottom ran,white,92.17684206631108
322,fb,01794,96.241814,i beat children,heat childre,white,171.75281241873665
323,fb,74218,94.980721,grab her by the.. nevermind,gral ida by it on nevermin,white,11.632270476037846
324,fb,18394,9.296379,these dogs watched over so many black families in the 90's,"welcome these dogs watched over so many hlack, families in the 90s",white,65.95671996424225
325,fb,41832,96.605751,the old lady shows arthur what she used to do during the war,{healt ally! shows arthur what she usetl lo (lo during the wa,white,91.22604999440006
326,fb,15298,56.976158,kim jong un had more during their debate american flags on display than the leftists did,kim: jong un had more during ital tlebate ydebate american flags display than itt leftists di,white,52.16714468037914
327,fb,53289,48.957581,when everybody's worried about their ex but you're just here enjoying your lemonade,"when everybody's, worriet! about iitrla ex but you're just here enjoying! our lemonatl",white,176.7210331782924
328,fb,92743,44.423126,i'm starting to understand both the appeal of and the demand for sex robots,fin staring to understand hoi he auiedl: of and the} dleamani| vali for sex ine,white,190.39386171509153
329,fb,60142,50.937553,excuse me?!? it is ma'am! ma'am! i will take you outside and show you a sir!,"exguse) meal ft is ma ma ‘ame will také vou anist anid. show vou, ‘a sin",black,211.669931445148
330,fb,78493,94.851425,if you don't like it here then leave,if you flon't like it here then leav,white,22.470281183959
331,fb,86593,92.970139,farming simulator 17,farming stn) 1,white,97.47524268210117
332,fb,85392,43.537579,it's hump day!!! oh fuck!!!,t's hump dayitt oh juckit,white,113.88368555939796
333,fb,23054,24.835083,911 was personally difficult for me i lost 19 friends that day,911.0 was personally difficult fila me ilost 19.0 friends that fla,white,67.2040871966515
334,fb,58739,67.667999,i was asked am i my brother's keeper? i replied. fuck with him and find out,was asked am ny brother's keeper? replied: fuck with him pll find ou,white,95.86835597254715
335,fb,60827,0.0,people tragically jumping to their death during the 9/11 terrorist attacks,feonle travically jumping 0.0 lian cleat during the 9/11 terrorist altacks,white,140.90478302351883
336,fb,73982,56.969688,adding coolant when the farm equipment overheats,aadding coolant nan the farm cqdipmenti overheat,white,99.09202492376905
337,fb,35692,95.046791,my wife threw me out after she caught me measuring my cock it just reaches the back of her sisters throat!,"my wife threw me out after sid caught me measuring my thith,§ it just reaches iti hack of her sisters throat",white,50.49736952881659
338,fb,35671,30.243698,jews: *exist* hitler: there's enough goofy gas for everyone,jews; exist hitler ‘theré s enougimyooty gassior avervone,white,95.49636488950385
339,fb,70385,69.764206,lord please protect all of the bikers out there every day,iy please protect all of the bikers out ildan every tla,white,96.96240665582309
340,fb,34825,0.0,monkey blood,twoulca,white,113.01837966819917
341,fb,61890,94.783264,me posing for the paparazzi like,me os for fine paparazzi ke aids foundation toon american tastegqfblue. c airlines neuro dh crink with a purpos,black,225.94067216036146
342,fb,32591,67.938881,it's not over! until i say so!!!,its not over! until say sol,white,33.37349186114343
343,fb,35802,20.90966,it's gettin hot in here so take off all ur clothes,it's gettin hot in ita $0) take} of ‘alll i it,white,137.30097716702315
344,fb,03957,53.425976,lawn darts muslim style,lawl clans} ust sme 13.0 a a ps 14.0 | an e r i) iy & a ? a,black,205.91013727437573
345,fb,41268,96.511696,help refugees,help refugee,white,41.77693941426336
346,fb,35167,3.345886,it's peanutbutter jelly time!!!!,firs peanutiutter felly tim,black,206.81222104583236
347,fb,41623,24.301178,.... if only it gave you legs,it only it gave you legs ae ,white,151.16659352412927
348,fb,37504,96.3899,we are returning our broken coffee maker,"we ane) retuinning our, broken cotiee make",white,119.00528644481892
349,fb,24853,95.110497,where do suicide bombers go after they die? everywhere,where rift) suicide. hombers it) atter they die? a 4.0 ne 7.0 eet everywher,white,141.5031492393374
350,fb,07836,71.242737,hi hacker bro we are muslim brotherhood,hi ba hiro we are muslim brotherhoo,white,74.15698367097625
351,fb,30872,67.731323,people who speed why should i slow down?,daegnle nina speed ee why should i nt town,white,175.69976985614795
352,fb,96752,92.737236,chris rock gets his own netflix special in february 2018,chris rockg ettlix special in february 2018.,white,41.09556585884628
353,fb,17058,34.562157,ethnic jesus,air,black,229.0539083557952
354,fb,20673,95.468094,let's have some fun,let's have some fu,white,124.24914521758706
355,fb,62578,95.630966,another khuuun tiger woods claims hes not black despite his father being black,another khuu tiger woods claims hes not black despite tes iridilde heing blac,white,105.72470610471242
356,fb,67915,96.338287,when you've finished with your life of crime,wen you've finisied with your life of crim,white,138.65405618569713
357,fb,98657,9.462746,greetings white person time to die,greetings white person ine it) ili,white,94.42655346521597
358,fb,14893,93.660477,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!","last year tyrone got a new job. started building his cretlit, and spending more time with his kitls then something amazing started to happen",white,78.62317787653325
359,fb,14263,95.112328,1 for english and 2 for spanish? what do i press to speak to a gorilla,| for english y for spanish? what rift) ipress rit) speak: to be gorill,white,115.96798845697732
360,fb,01547,65.525848,how mexicans be like... when they hear their friends kid is having a birthday party,row ts ie ike. when they hear liiala friends kit is having a birthday part,white,167.92309079736296
361,fb,04873,94.536766,manual tranny automatic tranny rebuilt tranny,inanual tranny automatic; tranny ae a an reanmi trann,white,155.19875533249953
362,fb,06482,8.498001,i dont always make sandwiches because im not a woman,dont always make santwiches haga itl hot 4.0 to,white,45.545625323777344
363,fb,18693,81.72438,when i grow up i want to be a doctor,wheltr | grow up await to be ps) docto,white,105.00064074011338
364,fb,24975,38.404549,gets ready quickly takes nein hours,gets ready quickly es fares nen hour,white,137.43040102597814
365,fb,81497,15.36647,we have to stop this recent culture of people telling us they're offended and expecting us to give a fuck,we have to stop) tes recent culture of people telling tks they're offended and expecting tes to give ,white,33.70225004850149
366,fb,05269,78.570641,been talking shit about trump since day one. now crying like bitches after getting called out,heen talking shit about trump ttt lay one. now crying like bitches atter getting called ou,white,41.42051962657584
367,fb,12507,96.782616,got thrown out of a muslim clothes shop today. i only asked where the bomber jackets were,thrown out clothes shop today a an tay asked th it bomber jackets wer,white,56.03762698859599
368,fb,56807,96.620529,the hardest challenge is acceptance,the hardést challenge is acceptanc,white,138.21903842568827
369,fb,72638,93.814423,only a few understand what it's like to be 19 and write your own will,only a few understand what it's like to be 19.0 and write your own wil,white,79.94079006890237
370,fb,32746,94.330505,life is like a box of chocolates you never know what you're gonna get,file i like 4.0 how a chocolates youl never know what youre gonna ge,white,47.863354503980425
371,fb,47208,85.997307,happy fucking birthday now let's party,"happy, fucking winthayl now let's part",white,146.61843043237556
372,fb,09184,54.031219,how to get a black guy to see his baby,me how to get b) hlack guy 10.0 see his hah,white,68.12752972308733
373,fb,57630,60.075245,best holiday gift for muslims,nest holiday oii of mu,white,179.1889349556622
374,fb,89072,94.743172,white cop kills black man black man kills black man,white con kills black mall a an _ — ™ ™ nae — —— black man tks nlack ma,white,122.38755169599736
375,fb,60513,6.926048,what do you call double stacked ovens? jewish bunk beds,witat fi{t) to mal double sia ovens? jewish hunk tr,white,163.14290347612456
376,fb,18420,92.554337,michelle obama was voted one of the most beautiful people of 2015! by who? the national association for the blind!,michelle obama was voted one of the most beautiful neonie of 2015! hy who? iit trl association for itd blind,white,67.20751579913005
377,fb,27058,77.756302,where's jaws when you need him ?,where '§ jaws ital you neetl him ,white,137.9918306638754
378,fb,19248,50.661583,democrats have found another potential candidate for 2020!,demnoérats have found another notential (pant for p020,white,154.44914506297243
379,fb,17306,65.493095,march against muslims 6 million dogs in britain 3 million muslims dogs lives matter we demand muslim free zones i lost my job as a sniffer dog because muslim racists say i'm 'unclean',maren dogs nuslims (logs ves we aema tree: 70nes. teh} 4s 4.0 sniffer hecause racists say ea,white,123.99310804958316
380,fb,45987,94.256439,we kill you on 9/11 and you elect 3 of us to congress stupid infidels!,we kall you all you eleci 3.0 ol us 0.0 congress stupid infidels,white,119.2223061724312
381,fb,62590,0.0,your race card has been declined do you have another form of argument?,wou hace gar has been leetined (i) vou have another ont o,white,191.01731926019895
382,fb,96034,9.940018,i'm just here for the boobs,im just here for the titie,white,28.503489672687692
383,fb,79830,56.939316,"""jet fuel"" ""arabs with boxcutters ""","‘jet fuel"" — a a ae aralis with hoxcutter",white,34.53635787843287
384,fb,30257,11.986916,family trip in mexico,fatty {rp id mexie,black,219.80556239707548
385,fb,59316,93.398819,great punching bag,great punching ha,white,24.756519325075647
386,fb,48153,80.013229,the look you have on monday morning,"the [00k voll have, onnonday mornin",white,56.83993375013056
387,fb,64197,95.65889,"muslims zombies both carry a virulent disease that transforms the host into a mindless, irrational, and above all violent creature","muslims aokdigs hoth carry a virulent flisease that transforms the host into fi] mindless, irrational, pttl above all stu creatur",white,44.857712986732
388,fb,85710,72.494057,trump derangement syndrome is real we can help! our skilled operators are standing by to take your phone-calls 1-800-you-lost let us help you get over it,"(rump hlenangenrent smirome is real we pan helt! ‘our skilled or@miols are, sg hy to) take) vout lone calls, sfoooh learns hel vou gen omg i",black,204.34682938131
389,fb,35607,96.276665,sends 6 million to heaven knows jews are god's chosen people,sends 6.0 million 10.0 heaven knows as are go's chosen peopl,white,153.01767550806724
390,fb,86051,0.0,by cutting off their hands leopold ii of belgium massacred millions of africans,hy cutting olf their hands leonoltl of helgium massacrett milligns al alricani,white,101.70011976086666
391,fb,82596,0.0,i am ready to serve my first term,iam ready serve ny (ess ai,white,127.28334341285283
392,fb,79815,54.070961,when you go to the store for a dishwasher but you find your best friend instead,wien ou yo) to fit store ite a dishwasher but you find your hest friend tr,white,151.95920956890762
393,fb,50397,69.60907,all muslims are terrori but all terrorists are muslim,all thurs are terrori dut all terrorists are thur,white,104.86933880101518
394,fb,49076,78.273979,i want your feet to be my kid's jannah,want your feet to ye my kid's jannal,white,156.24984138541294
395,fb,67431,35.865166,when you go to war with china it's the fifth time i killed that guy,when wou 0) id) walle min enna reainaniith tel tied nial o,black,248.23115659153783
396,fb,78534,74.560242,why does toilet paper need a commercial? who is not buying this?,"woy does tie naner, nead @ commearcia who is not huying this",white,173.15839816855987
397,fb,19203,14.320114,remember when they voted on your new green deal in the senate and no one supported it? that was awesome!,remember tall they votell on yours new green deal in the hg) ane ho one supported 12.0 that was awesome! e,white,103.87471895440376
398,fb,04296,0.0,now imagine if native american cowboys rode bicycles,no! irre if native oa american wieyeles cowhoy,white,114.58249023527249
399,fb,56423,96.449776,whoever photoshopped this is a huge jerk,whoever photoshopped this is p] huge jer,white,161.95967316620576
400,fb,75984,94.613083,perks of being my friend? you'll be the normal one,perks of heing my friend? you'll it the normal on,white,7.619671894409538
401,fb,02816,78.234825,help im downing,help im downin,white,175.75916311304488
402,fb,84921,54.701649,him: the dishwasher is acting weird her: thats the oven him: oh..,tint {he ieimashe is agung] mand her: es ita oven iniine ol,black,204.6258331353791
403,fb,28971,33.000305,it wasn't my fault my truck has tranny issue's,it wasi | my fault ny truck ars tranny issue’ e,white,95.88009130395763
404,fb,12607,95.824295,how i see black people getting trolled on the internet,"now see black people getting trolled, on ity interne",white,136.51551733802108
405,fb,25137,70.220047,"you find it offensive, i find it funny... that's why i'm happier than you","you find it offensive, i find it funny. that's why im happier than, vo",white,103.27625226804685
406,fb,39287,94.953033,king's landing so hot right now,kings rantiig ohy pa so hot right no,white,49.92541793121452
407,fb,58164,22.070145,"im not a gay sjw like other femboys im racist and a gamer, daddy uwu",im not 4a gay sjw like other’ (ates th cist atic a aniela weanlahy w,white,154.36492738162028
408,fb,30241,93.03463,i said glass of orange not glass of apple juice,sald glass of orange not glass of apple juic,white,29.14977209778816
409,fb,81532,96.237617,last summer it was very hot,last siar it was very ho,white,136.01727453378197
410,fb,68517,95.78418,excuse me goy do you have a minute to talk about the holocaust?,excuse hit ty ilo youl have 9.0 minute 10.0 talk about the holocaust,white,89.27765947063298
411,fb,08531,61.976917,this one's called dirty deeds done with sheep,tes rs called ila tleeds done with shee,white,90.28264827555293
412,fb,53407,96.156143,i am pro oxygen sweet beautiful oxygen liberals,1am pro oxygen cwweel eso oxygen liberal,white,145.29294648231843
413,fb,57861,93.366837,"i'm proud to be rude and crude and crass, i'm proud to be a redneck piece of white trash",prowl 10.0 ne rode antl crude ‘antl crass. proud to he-a niece of white trash,white,165.58861939067341
414,fb,31605,38.223953,running for school,funnng fof sena,black,209.4537455984495
415,fb,02315,0.0,don't forget me!!!!!! i'm an asshole too!!!,don't forget. mel im an pss too,white,57.11405603050425
416,fb,95247,42.792046,"so, is there gonna be a storm or nah?","s), is there gona bel 5) scat or al",white,188.01956184435522
417,fb,48192,0.0,white people cracker power the only race you can legally discriminate against!,white people cragker ower te,white,171.76932543936812
418,fb,23759,95.009064,this nigar behind me ain't in compliance,fins nigar behind me at fin complianc,white,167.0874285838015
419,fb,84729,95.714455,share this pile of bacon for no reason,blan tes pile of hacon file reaso,white,80.06362930468887
