,ds_name,_id,confidence,orig_text,pred_text,font_color,all_mean_edge_colors
208,fb,25478,95.26265,the lgtbetc .. community maintain the highest suicide rates. proving that both god and darwin were right,the gthetc communit? maintain the highest suicide rates. proving that hot you and darwitl were righ,white,111.38954821759296
209,fb,15478,51.547935,this one time at camp   we got so baked,this one tinle at cainp we got so; hake,white,111.18739877599727
210,fb,86509,96.327179,men are pigs some just oink louder than others,men are pigs some just oink louder other,white,79.00106629763016
211,fb,01698,96.514442,this guy cut her head off workplace violence my ass,this guy cut her head off workplaces violence my as,white,103.74380215582724
212,fb,04356,96.599968,i only wear silk panties cotton ones remind me of slavery,only weat silk faies cotton ones remind mie of slaver,white,46.629544829934574
213,fb,67398,93.944237,well look at you i've never fingered a potato,wellllook you ve never fingered 4.0 potat,white,94.1163203891682
214,fb,24319,12.076836,why is this guy the only one convicted?,wii} fs thus; uti its only ane conuleterl,black,201.7470816513703
215,fb,46857,29.912804,when people get added... when people real ize what kind of group this really is..,when feonle; et ated. wien meolel reall 170) what kane of hout) this really is ivr,white,186.0232886367919
216,fb,36092,0.0,who is it and what do they do,who is it and what do they tlo o,white,75.9168941884956
217,fb,15674,91.819817,then he said i couldn't come to the barbecue because i always burn the hamburgers,then he said couldn't come to the barbecue because always burn the hamburgers,white,96.59693847906857
218,fb,42810,95.79512,that chicken is so black it owes child support,that chicken is so black it owes child suppor,white,66.11529954675358
219,fb,50246,86.947151,my new boyfriend has dandruff you should give him head and shoulders how do you give shoulders?,ry new hoyfriend has tlandritifj you should give him head and shoulders how do you give shoulders,white,66.86256807313472
220,fb,87564,78.413849,72 dead in syrian chemical attack ha... rookie numbers,ad in syrian chemical attack ha... rookie number,white,82.49854183559893
221,fb,72358,92.750481,rich theft '' '',rich thef,white,0.0
222,fb,09384,90.588806,when you're muslim but you have oil,wet] wouike) muslin dut you have oi,white,113.13928004620043
223,fb,13096,71.986427,virgin sheep running from horny muslims,virgin sheen running from horny muslim,white,106.77668091522814
224,fb,04923,91.991096,beergasm that moment when you take your first sip of beer after a long day,heergasm that moment when youl fake your first sil of heer aiter 9.0 long da,white,62.41065361168658
225,fb,61407,96.027924,i'll take shit that ain't ever gonna happen for $500,rll take shit that ain't ever gonna happen for $50,white,145.5766745870837
226,fb,42086,59.506104,the past will not be forgotten but may the chains be broken free,the past will not he forgotten may chams he liroken tre,white,8.446682800839055
227,fb,91527,95.098457,ain't no sandwich when she's gone,ain't sandwich when she's gon,white,12.91039838269869
228,fb,46380,80.38018,"""a blow job a day will keep his side chicks away"" -sasha grey","""a blow joh 4.0 tlay will keep his side chicks away -sasha gre",white,53.81094921232749
229,fb,97465,0.0,how to pick up jewish chicks,tow fp ick la jewisii chieek,white,93.41516567445501
230,fb,31029,94.797173,when there is no pinyata at the party but the emo kid just hung himself improvise. adapt. overcome,when there is mo pbinyata at the party but the emo kid jus? hung himself improvise. adapt. overcom,white,105.32628203522053
231,fb,36598,87.644592,i'm not saying i'm fat i just have more chins than a asian phone book,nn not saying im fat ust have more chins than 4.0 asian phone hoo,white,104.2894525284458
232,fb,43087,95.798233,back in the day when you couldn't hide behind a computer screen,hack in the lay when you couldn't hide hehind 9.0 computer scree,white,110.7264429212202
233,fb,27864,96.347672,hey volks...im back ? did jew miss me ?,hey voikss1im hack a tid jew miss m,white,40.71661832011172
234,fb,06147,96.143204,it's the this is the qur'an islamic sacred book,its the this is the qur'an islamic sacred hoo,white,101.61077231775927
235,fb,70243,59.250275,oh boy i cant wait to pray at my favorite mosque on march 15th 2019,on oy gant walle it) dray alt ny favonite mose on inareli tet 019,black,205.6374215711697
236,fb,06237,40.604301,"when leadership says it's not mandatory but it's ""highly encouraged""!!!",when leadership says is not mandatory but it's “highly encouraged t,white,40.764824603801145
237,fb,94628,90.040405,a lamp post in a busy countryside street,a lamp host in a busy countrysidé stree,white,113.62436466808614
238,fb,76910,92.748802,if it's brown flush it down,if i's brown flush it dow,white,133.89850787557336
239,fb,49863,18.545525,calling white people racist is racism,calling white people macisi is racisii,white,197.5268358791086
240,fb,82501,94.393318,now is the winter of our discontent day made glorious summer by this hump,ow is the when of oul chisgontent day made glorious summer by this hum,white,199.68455602105274
241,fb,25913,96.630463,meanwhile at the isis strip club,meanwhile at the isis strip clu,white,59.28425636993018
242,fb,17356,22.386284,nothing is stronger than love except a tiger ii,noting is stronger than lave except q tiger ,white,88.830845090463
243,fb,48271,0.0,me and the boys after killing innocent people in a bomb blast,"me and the, ligws: iter ralling) innocent peole it a hom da",white,170.86968320004044
244,fb,02983,93.723953,large big mac no onions,large big ina onion,white,123.27198783962452
245,fb,46017,94.185616,"men are such pigs, i hate them all why can't i ever get a date, i'm so lonely","men are such bigs, hate them all why can ever get 9.0 date, mm so lonel",white,32.75717224999628
246,fb,07486,78.695114,what's the difference between a walrus and a lesbian? one smells like fish and has a moustache and the other is a walrus!,what's the lifference hetween 4.0 walrus and leshian? one smiells like fish and has moustache pit the other walrus,white,80.23446253491903
247,fb,04759,95.728775,im ready to have some fun,rn ready have some fu,white,81.09583412012407
248,fb,98716,96.87896,when you haven't robbed for a week,"wien, vou hayenit robbed for 9.0 wee",white,152.6427208179554
249,fb,38271,14.709091,non-binary genders are real there are more than 2 genders. no...just no!!!,non-binary ‘genters are real there are more than ? gentlers. oss to,white,137.98229928476442
250,fb,58419,90.535576,"""those that attack one muslim, are attacking all muslims"" those that attack one american, are attacking all americans!!","""‘thase that altaek one muslim! are attacking all muslims ‘inose that attack one americans are attacking all americans!",white,90.25622816013889
251,fb,38529,0.0,"fuck you, asshole how's that for customer service?","fuek vou, prssiole ts tina ion gis shimico",black,212.37484794692557
252,fb,78623,96.243416,like if you agree defending the border is not a political option. it is a constitutional obligation,wke} af vou agkee! defending the horder is not 4.0 political option. it is 7.0 constitutional obligatio,white,147.23254136373748
253,fb,01924,0.0,whats the difference between a feminist and a suicide vest? a suicide vest actually accomplishes something when its triggered,"whats ttre) itkenence hetween 4.0 femimist anc ot sureide vesi2) oo a a 7.0 co g suigiae vest agitrally, accomplishes something: we its} thhggene",white,177.84748764825926
254,fb,79652,17.135712,when you start fingering yourself but your sister cums instead,"men ou an angering yourself, hull, voul cicieh chiis msi",white,186.1652393591834
255,fb,71265,95.202141,"""when i'm directing traffic at an accident scene and a citizen asks me ""what happened?' ""shark attack.""",when im directing thalfic at an acenlent scelie and 9.0 citizen ask§ ine wwitat happened?’ “shark attac,white,162.01203767766435
256,fb,43725,95.195129,auditioned for jazz band not enough soul,auditioned for jazz hand not enough sou,white,80.9368311342899
257,fb,70142,95.605385,imagine a group of people filled with so much love they have to make laws so they can live at peace,inmoine rout oll eonle) filled with so much love they have to make laws. $0 they can live al peac,white,107.04329599843695
258,fb,04695,0.0,when a badge and gun aren't enough to cope with your fragile senses of self worth and masculinity: roadhouse!,"when a hadge and are tt énough to cope with, vour fragile senses of! self worth and foaulouse",white,66.59647727730115
259,fb,08162,73.015579,on my way to daycare got me like,on ni weal ft) laygare got me like,black,216.1141739031969
260,fb,04651,57.277267,what every muslim looks like to me,"what every muslim looks, like, io in",white,138.46691166329268
261,fb,24631,88.457306,it's ma'am!! yooouu lookah like a man,"ibs, nia am yoooul lookamike ma",white,141.94240788581402
262,fb,56791,74.220932,influence the election? you mean like encouraging illegal immigants to vote?,influence the election? you mean like encouraging illegal hnimigants to vote,white,94.80577350834069
263,fb,36804,96.181236,meanwhile at the isis strip club,meanwhile at the isis strip clu,white,123.08401491864731
264,fb,19604,90.68438,gave my wife an orgasm ungrateful bitch spit it out,ave) nn’ wwite fall} oongasin ungratetul hitch spit it ou,white,198.23375418443632
265,fb,96231,96.201294,when you're a convicted rapist but reruns of your show are still on tv because it's not like you tweeted something,when youre) 4) eonvieteti hanst [dot reruns of vour show are stull onl} nt heeause) ite) not like; you tweeted somethin,white,138.04106123329538
266,fb,15796,75.578629,a short history of my snack regimen,r stole be story: i o,white,144.76306656941992
267,fb,61208,85.544067,im not racist i love all my friends,im not racist ilove all ny friend,white,87.43575130314025
268,fb,41679,89.365807,let me play with the muslims,let ine play with the muslim,white,74.51825673517213
269,fb,41986,89.038239,they want this because they found love in eachother,they want ths because they found love i eachothe,white,180.63813646083656
270,fb,25170,92.276901,my husband is always pushing me around... and talking behind my back,my husa is) always) pushing me atoune an talking behind my bac,white,189.69045015579653
271,fb,14897,95.117149,when you walk in on your goats making passionate love,"when youl walk ti on vour goats making passionate, lov",white,136.80391024088706
272,fb,79562,9.17128,blind people will be so happy when they see these new emojis,bl weoplewill he so happy weil ihen see these new emojis ,white,142.05935927212337
273,fb,67943,27.886833,"i'm making fuck off pie today 1 can of nobody cares, a dash of kiss my ass, add some fuck you's, stir, then shove it up your ass. now fuck off!","im making fuck off pie today can of nobody cares, 4.0 (lash oi ts kiss my my ass. s au adel ns some ne fuck chy you aus, s stir. ",white,43.54707718067922
274,fb,38057,92.557579,sea monkeys,sea monkey,white,19.02758620689655
275,fb,02519,24.81884,it's funny because he's fat!,irs funny neemse he’s fa,black,245.65144141638856
276,fb,82914,81.659081,you should vote for me because i do not suck! we already knew that!,you stroultd vote ton me hecause i lo not suck! an wwe already knew thati,white,99.11612338336717
277,fb,98531,68.377693,tattoos are bad for your health i know 5 million people that had tattoos and they all died,"tattoos, are hiatl for your health know’ mil ion fleople that hat tattoos ‘they all tie",white,60.76525371335524
278,fb,34978,46.916279,shit... the dishwasher is broken again,shit thie} distiwasher is. broken again o,white,166.39285502466007
279,fb,08349,62.960411,"honor killings are part of our culture well then, it will be my honor to kill you all","; honor : kallings . well then, will he honor two kill vo",white,82.8151293427622
280,fb,30958,30.156418,chocolate melts at 86*f,chocolate ntelts all onl,white,145.428230147897
281,fb,06541,83.815941,"hey i just met you and this is crazy, but here's my number i'll gas your baby","hey ijust inet you and this is crazy, but here's ny humber rll gas your hab",white,70.96516872672723
282,fb,70346,42.422691,shits about to get real,shits about to get rea,white,102.22833523105741
283,fb,31280,95.210579,"just because she weighed as much as two people, that doesn't mean that you had a threesome",just hecause she weighed as much as two people. that doesnt mean thatvou had q threesom,white,104.31254552312656
284,fb,31429,79.335663,i can't kill the terrorists. they're all my relatives!!!,| cart kill the terrorists. they're all nny. relatives!!,white,54.991665477352846
285,fb,61950,87.734894,"muslim at the entrance: ""hello brother!"" brenton tarrant:","muslin at the entrance: ""hello brother! hrenton tarrant",white,102.17186285099436
286,fb,15409,84.513969,i'm awesome on the piano but i suck at singing,im awesome the hiano but i suck at singin,white,20.017017802105908
287,fb,87235,87.549805,stupid neighbours woke me up,stupid neighbours woke me u,white,161.43865049080995
288,fb,56219,78.25267,them: how would you rate this pupper? me: golden,them: how woultl you rate this pupner? me: golde,white,158.58710702079333
289,fb,69450,38.304157,hey bro close your eyes bro yes bro? ok bro go deeper o yeah abdul,hey bro close your eyes iro) yes hiro? ok ito yo tdleeper oyeah abdu,white,91.3499765186875
290,fb,61297,77.089767,when you pick up the wrong suitcase at the airport,when you pick un the wrong suitcase. at. the airpor,white,146.8242226885772
291,fb,80925,49.038841,good things small packages,gooll things small package,white,107.42853878147996
292,fb,26153,95.359428,"when your ex says ""you won't find a b*tch half the woman i am""","when your ex says 1h, ‘you won ‘find ab tch halt the woman a",white,96.0791934140897
293,fb,71568,95.631233,raising goats is hard work,raising goats is hard wor,white,61.75376689043276
294,fb,94357,91.60096,"""the master race'",“the niaster race,white,48.50432744978934
295,fb,59716,95.838722,"my friends and i dont shoot eachother in the streets like most people do we do it in schools, because we have class",friends and dont shoot eachother the streets like most people lo we (lo: in schools. hecause we have clas,white,88.94105003653969
296,fb,56789,95.822891,these are gangsters these are wankers,these) aare) gangsters a oo oe oo these are wanker,white,124.1984312396617
297,fb,83216,26.104347,you know it's going a be a serious blow job when he puts his hair up in a manbun,vou know 1tss} omg on ie g serious how fon wher he puts is} hair uhitiza ta,white,192.42371786212013
298,fb,69014,95.220375,i had a dream but james earl ray had a remington,4.0 dream but james earl ray had 7.0 remingto,white,83.05733515169531
299,fb,34179,75.013153,hey muslims kiss my american ass!,hey musints kiss tiy amerigan lass,white,99.65922668223145
300,fb,20159,0.0,"a ww2 jewish prisoner trying to escape the auchschwitz showers (1943, colorized) wwii jew escaping hitler's rath",az fentsh misoner iin 10) esgalle) he aneiseimtitz showers (19435 en waal hey escalhg iitars fart,black,233.13155712138905
301,fb,36098,95.752182,when your master refuse to feed you a watermelon after you pluck cotton from his field,when your naster refuse td feed you 7.0 watermelon atter you pluck. cotton from his fiel,white,121.31970372404984
302,fb,83145,95.660629,"been here 6 generations, gets loan to be repaid in full from the government. been here 3 months gets $1400/wk from the government","heen nene (} generations: gets loa to} ie) hewattl i full from. the govennnent oe far ad conten heen here 3.0 monthsgets, from t",white,185.5695870010837
303,fb,10254,63.953979,when you realize tomorrow is monday,a. wienyourealize ,white,101.63490548649295
304,fb,82673,91.032249,how to cook turkey in usa how to cook turkey in romania,how to cook turkey in usa how to cook. turkey in romani,white,88.28367264454363
305,fb,59487,8.360786,when the grand mufti tells you that you're the next suicide bomber to attack the christians muslim childhood achievements,wien ie orang tutt tals vou trate outa ie next suigite} ome? i aa ihe enisinns mts! ghildihitootl tenant,black,203.3203740173796
306,fb,41387,90.43486,the only time you'll see a muslim hugging a pig,the only time you'll see 9.0 muslim hugging ,white,56.614361384332106
307,fb,38509,0.826675,1947 something went... 2017... terribly right,1947.0 something wenl. to. aunt terribly ng,white,128.40023499296822
308,fb,27069,62.851391,amsterdam red light district isalamabad red light district,alnsstent am red light custhigt girls girls sires isalaimahad red light distric,white,93.52766697727515
309,fb,93647,91.719116,goes as batman for halloween parents get killed,goes 4s datnan for halloween parents get kille,white,149.67708644747057
310,fb,97041,89.991623,the face i make when the media calls bruce jenner catlyn jenner,the face imake when the media calls bruce jenner catlyn jenne,white,79.29990607225274
311,fb,45379,94.737648,just got out of the pool wants to go swimming again,just got out of the lool wants to swimming agai,white,91.68431983383479
312,fb,52974,7.384529,which jewish girl is hotter?,wine fenish gini] is otter,black,248.0812758549533
313,fb,23450,92.819229,i'm beautiful!,im beautiful,white,86.40692838303914
314,fb,20598,52.316734,it warms my heart seeing fathers spending time woth their kids,it warms my heart seeing fathers spending time woth their kill,white,82.82397855643825
315,fb,87140,38.145592,what's worse than a female driver?,what's worse than female iriver,white,63.35867689245198
316,fb,29506,95.00148,when the black kid is roasting the white kid and he has a gun in his backpack you think i would lose to a monkey,it when enh the eh black ack! kid i list is roasting at ling ine the white you think would lose 10.0 monke,white,83.29197535881227
317,fb,05948,28.064415,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?",ull] nd in ins aalitl vell “pog on wwe got some redneck sh “bio om ane vou geiting in,black,209.9027895453201
318,fb,90583,95.65683,we can kill as many as we want and your stupid government keeps bringing us in,we can kill as many as we want and your stupid government keeps hringing us i,white,94.19938616666677
319,fb,34520,95.55378,i'm just not happy being with you falcon punch!,"fron ust ot ad, heing| pawititwou. ee the ©. fey ion kotha co te blew os oe a mi, ate falcon punch",white,186.45931970843208
320,fb,74310,96.441101,shhhhhhh don't make this weird,shhhhhitt 7.0 don't make this weir,white,110.22598583796633
321,fb,91750,50.03677,what's black on top and white on bottom rape,what's black ton and white bottom ran,white,92.17684206631108
322,fb,01794,96.357841,i beat children,heat childre,white,171.75281241873665
323,fb,74218,92.666115,grab her by the.. nevermind,grah her by the. on nevermin,white,11.632270476037846
324,fb,18394,0.0,these dogs watched over so many black families in the 90's,"welcome these dogs watched over so many hlack, families in the, 90s",white,65.95671996424225
325,fb,41832,96.571465,the old lady shows arthur what she used to do during the war,{healt ally! shows arthur what she usetl to (lo during the wa,white,91.22604999440006
326,fb,15298,55.553822,kim jong un had more during their debate american flags on display than the leftists did,kim jong un had more during their tlebate ydebate american flags display than the leftists oi,white,52.16714468037914
327,fb,53289,42.970852,when everybody's worried about their ex but you're just here enjoying your lemonade,"when everybody's, worrier! about their ex but you're just here enjoying! our lemonatl",white,176.7210331782924
328,fb,92743,95.786987,i'm starting to understand both the appeal of and the demand for sex robots,fin stanting to understand both the audi: of and the) hemant valel for sex robot,white,190.39386171509153
329,fb,60142,50.937553,excuse me?!? it is ma'am! ma'am! i will take you outside and show you a sir!,"exguse) meal ft is ma ma ‘ame will také vou anist anid. show vou, ‘a sin",black,211.669931445148
330,fb,78493,94.530586,if you don't like it here then leave,if you flon't like it here then leav,white,22.470281183959
331,fb,86593,92.595268,farming simulator 17,farming simulator 1,white,97.47524268210117
332,fb,85392,36.472351,it's hump day!!! oh fuck!!!,t's hump dayitt oh juckit,white,113.88368555939796
333,fb,23054,29.285355,911 was personally difficult for me i lost 19 friends that day,911.0 was personally difficult for me ilost 19.0 friends that fla,white,67.2040871966515
334,fb,58739,64.77681,i was asked am i my brother's keeper? i replied. fuck with him and find out,was asked am ny brother's keeper? replied: fuck with him antl find ou,white,95.86835597254715
335,fb,60827,0.0,people tragically jumping to their death during the 9/11 terrorist attacks,feonle travically jumping 0.0 lian cleat during the 9/11 terrorist altacks,white,140.90478302351883
336,fb,73982,57.079578,adding coolant when the farm equipment overheats,adting coolant when the farm equipment overheat,white,99.09202492376905
337,fb,35692,93.46981,my wife threw me out after she caught me measuring my cock it just reaches the back of her sisters throat!,my wife threw me out after she caught me measuring my cock it just reaches thé hack of her sisters throat,white,50.49736952881659
338,fb,35671,10.419067,jews: *exist* hitler: there's enough goofy gas for everyone,jews: exist hitler ‘theré s enougimyooty gassior evervone,white,95.49636488950385
339,fb,70385,7.542236,lord please protect all of the bikers out there every day,lord please protect all of the bikers out there every fla,white,96.96240665582309
340,fb,34825,78.42598,monkey blood,monke,white,113.01837966819917
341,fb,61890,94.783264,me posing for the paparazzi like,me os for fine paparazzi ke aids foundation toon american tastegqfblue. c airlines neuro dh crink with a purpos,black,225.94067216036146
342,fb,32591,58.909424,it's not over! until i say so!!!,its not over! until say sol,white,33.37349186114343
343,fb,35802,71.002197,it's gettin hot in here so take off all ur clothes,it's gettin hot in here $0) take} fi ‘alll ur clothe,white,137.30097716702315
344,fb,03957,53.425976,lawn darts muslim style,lawl clans} ust sme 13.0 a a ps 14.0 | an e r i) iy & a ? a,black,205.91013727437573
345,fb,41268,96.499275,help refugees,help refugee,white,41.77693941426336
346,fb,35167,3.345886,it's peanutbutter jelly time!!!!,firs peanutiutter felly tim,black,206.81222104583236
347,fb,41623,0.0,.... if only it gave you legs,it only it gave you legs oo o,white,151.16659352412927
348,fb,37504,96.364326,we are returning our broken coffee maker,"wel ane) retuinning our, broken coliee make",white,119.00528644481892
349,fb,24853,95.319733,where do suicide bombers go after they die? everywhere,where do suicide. hombers go atter they die? a 4.0 ne 7.0 eet everywher,white,141.5031492393374
350,fb,07836,84.584137,hi hacker bro we are muslim brotherhood,ii hacker hiro we are muslim brotherhoo,white,74.15698367097625
351,fb,30872,63.915039,people who speed why should i slow down?,weonle wto) seed ee why should i slow town,white,175.69976985614795
352,fb,96752,96.022133,chris rock gets his own netflix special in february 2018,chris rockg ettlix special in february 2018.,white,41.09556585884628
353,fb,17058,34.562157,ethnic jesus,air,black,229.0539083557952
354,fb,20673,95.355988,let's have some fun,let's have some fu,white,124.24914521758706
355,fb,62578,95.953041,another khuuun tiger woods claims hes not black despite his father being black,another khuu tiger woods claims hes not black despite his father heing blac,white,105.72470610471242
356,fb,67915,96.54615,when you've finished with your life of crime,well you've finisied with your life of crim,white,138.65405618569713
357,fb,98657,0.0,greetings white person time to die,greetings white person time 10.0 tli,white,94.42655346521597
358,fb,14893,94.56424,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!","last year tyrone got a new job. started building his cretlit, and spending more time with his kitls then something amazing started to happen",white,78.62317787653325
359,fb,14263,95.403671,1 for english and 2 for spanish? what do i press to speak to a gorilla,1.0 for english y for spanish? what tlo ipress to speak: to be gorill,white,115.96798845697732
360,fb,01547,58.956825,how mexicans be like... when they hear their friends kid is having a birthday party,low inexieans} ne} ike. when they hear their friends kit is having a birthday part,white,167.92309079736296
361,fb,04873,95.491028,manual tranny automatic tranny rebuilt tranny,inanual tranny automatic; tranny a ae a an mewuilt trann,white,155.19875533249953
362,fb,06482,14.411095,i dont always make sandwiches because im not a woman,dont always make santwiches because im hot 4.0 womai,white,45.545625323777344
363,fb,18693,82.685997,when i grow up i want to be a doctor,whelt | grow up await to be ps) docto,white,105.00064074011338
364,fb,24975,82.406036,gets ready quickly takes nein hours,gets ready quickly es takes nei hour,white,137.43040102597814
365,fb,81497,13.528503,we have to stop this recent culture of people telling us they're offended and expecting us to give a fuck,we have to stop this recent culture of people telling us they're offended and expecting us to give ,white,33.70225004850149
366,fb,05269,75.776962,been talking shit about trump since day one. now crying like bitches after getting called out,heen talking shit about trump since lay one. now crying like bitches after getting called ou,white,41.42051962657584
367,fb,12507,96.767784,got thrown out of a muslim clothes shop today. i only asked where the bomber jackets were,thrown out clothes shop today oe oo only asked where the bomber jackets wer,white,56.03762698859599
368,fb,56807,96.535004,the hardest challenge is acceptance,the hardést challenge is acceptanc,white,138.21903842568827
369,fb,72638,93.55648,only a few understand what it's like to be 19 and write your own will,only a few understand what it's like to be 19.0 and write your own wil,white,79.94079006890237
370,fb,32746,94.887497,life is like a box of chocolates you never know what you're gonna get,file is like 4.0 how a chocolates youl never know what youre gonna ge,white,47.863354503980425
371,fb,47208,87.935966,happy fucking birthday now let's party,"happy, fucking hinthdayl now let's part",white,146.61843043237556
372,fb,09184,66.887634,how to get a black guy to see his baby,me how to get 4.0 hlack guy 10.0 see his hah,white,68.12752972308733
373,fb,57630,25.155853,best holiday gift for muslims,lest noii(ay) ot of mustht,white,179.1889349556622
374,fb,89072,94.856804,white cop kills black man black man kills black man,white col kills black malt a oo _ — i ™ nae — —— black man kills nlack ma,white,122.38755169599736
375,fb,60513,95.354156,what do you call double stacked ovens? jewish bunk beds,witat 10.0 vou call double stacked ovens? jewish hunk bed,white,163.14290347612456
376,fb,18420,94.203873,michelle obama was voted one of the most beautiful people of 2015! by who? the national association for the blind!,michelle obama was voted one of the inost heautiful neonle of 2015! hy who? the national association for the blind,white,67.20751579913005
377,fb,27058,75.837921,where's jaws when you need him ?,where '§ jaws when you neetl him ,white,137.9918306638754
378,fb,19248,41.601368,democrats have found another potential candidate for 2020!,denoérats have found another notential candidate for p020,white,154.44914506297243
379,fb,17306,64.989647,march against muslims 6 million dogs in britain 3 million muslims dogs lives matter we demand muslim free zones i lost my job as a sniffer dog because muslim racists say i'm 'unclean',maren dogs nuslims (logs ves we cema tree: 70nes. hou 4s 4.0 sniffer hecause racists say ea,white,123.99310804958316
380,fb,45987,94.07605,we kill you on 9/11 and you elect 3 of us to congress stupid infidels!,we kill voll all you eleci 3.0 ol us 0.0 congress stupid infidels,white,119.2223061724312
381,fb,62590,0.0,your race card has been declined do you have another form of argument?,vout hace gar has been leetined ilo vou have another ont ofargumnent,white,191.01731926019895
382,fb,96034,67.426605,i'm just here for the boobs,im just here for the hoob,white,28.503489672687692
383,fb,79830,71.232391,"""jet fuel"" ""arabs with boxcutters ""","‘jet fuel"" — oe oo aralis with hoxcutter",white,34.53635787843287
384,fb,30257,11.986916,family trip in mexico,fatty {rp id mexie,black,219.80556239707548
385,fb,59316,92.268364,great punching bag,great punching ha,white,24.756519325075647
386,fb,48153,82.861046,the look you have on monday morning,"the [00k voll have, onnonday mornin",white,56.83993375013056
387,fb,64197,95.514877,"muslims zombies both carry a virulent disease that transforms the host into a mindless, irrational, and above all violent creature","muslims zombies hoth carry a virulent flisease that transforms the host into a mindless, irrational, and above all violent creatur",white,44.857712986732
388,fb,85710,72.494057,trump derangement syndrome is real we can help! our skilled operators are standing by to take your phone-calls 1-800-you-lost let us help you get over it,"(rump hlenangenrent smirome is real we pan helt! ‘our skilled or@miols are, sg hy to) take) vout lone calls, sfoooh learns hel vou gen omg i",black,204.34682938131
389,fb,35607,96.549599,sends 6 million to heaven knows jews are god's chosen people,sends 6.0 million to heaven knows jews atg go's chosen peopl,white,153.01767550806724
390,fb,86051,0.0,by cutting off their hands leopold ii of belgium massacred millions of africans,hy cutting olf their hands leonoltl of helgium massacrett milligns al alricani,white,101.70011976086666
391,fb,82596,95.752739,i am ready to serve my first term,iam ready serve ny first ter,white,127.28334341285283
392,fb,79815,96.011688,when you go to the store for a dishwasher but you find your best friend instead,wien ou yo) 10.0 the store for a dishwasher but you find your hest friend instea,white,151.95920956890762
393,fb,50397,63.627949,all muslims are terrori but all terrorists are muslim,all muslims are terrori dut all terrorists are musli,white,104.86933880101518
394,fb,49076,83.138924,i want your feet to be my kid's jannah,wait your feet to ve my kid's jannal,white,156.24984138541294
395,fb,67431,35.865166,when you go to war with china it's the fifth time i killed that guy,when wou 0) id) walle min enna reainaniith tel tied nial o,black,248.23115659153783
396,fb,78534,74.560242,why does toilet paper need a commercial? who is not buying this?,"woy does} tonel naner, nee @ commerciale who is not huying this",white,173.15839816855987
397,fb,19203,0.0,remember when they voted on your new green deal in the senate and no one supported it? that was awesome!,remember when they votell on yours new green deal in the senate ane ho one supported 12.0 that was awesome! o,white,103.87471895440376
398,fb,04296,13.70047,now imagine if native american cowboys rode bicycles,nov! iron if native oa american hieyeles cowhoy,white,114.58249023527249
399,fb,56423,96.51609,whoever photoshopped this is a huge jerk,whoever photoshopped this is a huge jer,white,161.95967316620576
400,fb,75984,94.613083,perks of being my friend? you'll be the normal one,perks of heing my friend? you'll he the normal on,white,7.619671894409538
401,fb,02816,80.141464,help im downing,help im downin,white,175.75916311304488
402,fb,84921,54.701649,him: the dishwasher is acting weird her: thats the oven him: oh..,tint {he ieimashe is agung] mand her: es ita oven iniine ol,black,204.6258331353791
403,fb,28971,37.431107,it wasn't my fault my truck has tranny issue's,it wasi | my fault iny truck has tranny issue’ ',white,95.88009130395763
404,fb,12607,95.445709,how i see black people getting trolled on the internet,"now see black people getting trolled, on the interne",white,136.51551733802108
405,fb,25137,73.601471,"you find it offensive, i find it funny... that's why i'm happier than you","you find it offensive, i find it funny. that's why im happier than, vo",white,103.27625226804685
406,fb,39287,95.062614,king's landing so hot right now,kinuis rantiiig ohy rae so hot right no,white,49.92541793121452
407,fb,58164,19.355759,"im not a gay sjw like other femboys im racist and a gamer, daddy uwu",im not 4.0 gay sjw like other’ femnhovs im racist atic a a weniahy w,white,154.36492738162028
408,fb,30241,91.900276,i said glass of orange not glass of apple juice,said glass of orange not glass of apple juic,white,29.14977209778816
409,fb,81532,96.477791,last summer it was very hot,last suimine it was very ho,white,136.01727453378197
410,fb,68517,96.292213,excuse me goy do you have a minute to talk about the holocaust?,excuse me goy flo youl have 9.0 minute 10.0 talk about the holocaust,white,89.27765947063298
411,fb,08531,70.430222,this one's called dirty deeds done with sheep,this one's called dirty leeds done with shee,white,90.28264827555293
412,fb,53407,96.089493,i am pro oxygen sweet beautiful oxygen liberals,1am pro oxygen cwweelt heautiful oxygen liberal,white,145.29294648231843
413,fb,57861,92.697586,"i'm proud to be rude and crude and crass, i'm proud to be a redneck piece of white trash",rout 10.0 ne node antl crude ‘antl crass. proud to he-a niece of white trash,white,165.58861939067341
414,fb,31605,38.223953,running for school,funnng fof sena,black,209.4537455984495
415,fb,02315,32.704834,don't forget me!!!!!! i'm an asshole too!!!,don't forget. merry im an asshole fool,white,57.11405603050425
416,fb,95247,45.932011,"so, is there gonna be a storm or nah?",son is there gona bel a storm or na,white,188.01956184435522
417,fb,48192,0.0,white people cracker power the only race you can legally discriminate against!,white: people cragker ower tro,white,171.76932543936812
418,fb,23759,93.88459,this nigar behind me ain't in compliance,ths nigar behind me at fin complianc,white,167.0874285838015
419,fb,84729,95.765198,share this pile of bacon for no reason,share this pile of hacon for reaso,white,80.06362930468887
420,fb,82195,74.389648,you fucking liar that blowjob did nothing for my sore throat,vou fugking way that hlowjob did nothing for my sore throa,white,160.4973632602081
